system_id,record_type,relative_path,exists,size_bytes,sha256,checksum_status
Gi_9J5V,viz_trajectory,data/viz/Gi_9J5V/traj.xtc,yes,156768176,,pending_binary_or_large_file
Gi_9J5V,api_index,data/api/v1/systems/Gi_9J5V/index.json,yes,1336,2dbbeb24decd4bb0c31bc534bedfa31b791939d459bebdeb531a9ed6e40d4fcc,computed
Gi_9J5V,api_pockets,data/api/v1/systems/Gi_9J5V/pockets.json,yes,5158,fa197519ede5b5531186f776735ae09777ce870e2f7314168fcc939f1d8cd24b,computed
Gi_9J5V,api_pockets_gpcrdb,data/api/v1/systems/Gi_9J5V/pockets_gpcrdb.json,yes,8341,c35f7de18703782537d2dbe64c7ffa4c598868563a26824918d3c2ab859947e6,computed
Gi_9J5V,api_gateways,data/api/v1/systems/Gi_9J5V/gateways.json,yes,8046,4838815ad9a735bb545d94837e856dff8372de2f5e5507a96f96ea407ff3781a,computed
Gi_9J5V,api_gprotein,data/api/v1/systems/Gi_9J5V/gprotein_metrics.json,yes,172470,ac141752f135f1025011dff6d5b7058da1cec531e060e07f30bc1183569505e8,computed
Gi_9J5V,api_pocketgrid,data/api/v1/systems/Gi_9J5V/pocketgrid.npz,yes,6823790,,pending_binary_or_large_file
Gi_9J5V,chain_roles,data/chain_roles/Gi_9J5V_chain_roles.json,yes,382,003f88000f22f389cfa45f925837847a27843d24308283101f65371c8641ea35,computed
Gi_9J5V,contacts,data/contacts/Gi_9J5V_contacts.parquet,yes,46319,,pending_binary_or_large_file
Gq_6OIJ,viz_structure,data/viz/Gq_6OIJ/structure.pdb,yes,1524177,,pending_binary_or_large_file
Gq_6OIJ,viz_trajectory,data/viz/Gq_6OIJ/traj.xtc,yes,178474628,,pending_binary_or_large_file
Gq_6OIJ,api_index,data/api/v1/systems/Gq_6OIJ/index.json,yes,1434,eb3f1eeeaaad7b33dbea2607d766979f3803d737e3db4d4d1a90ae60dbe93f91,computed
Gq_6OIJ,api_pockets,data/api/v1/systems/Gq_6OIJ/pockets.json,yes,9635,1abebf8053a373087adbb68f869c5eb0256f1b61851eb5af97301f90212cf32f,computed
Gq_6OIJ,api_pockets_gpcrdb,data/api/v1/systems/Gq_6OIJ/pockets_gpcrdb.json,yes,15753,0385387a9bf5f357c0d44aea129188345cf6c46fefc0ff78fa32e1f94629b71e,computed
Gq_6OIJ,api_gateways,data/api/v1/systems/Gq_6OIJ/gateways.json,yes,8087,e43aa33bc5f5ba064fe0f6f1de78c930168d3d38eeb721d30377ba706d4fa0f0,computed
Gq_6OIJ,api_gprotein,data/api/v1/systems/Gq_6OIJ/gprotein_metrics.json,yes,179213,ea1f58fb33c43f6454be49af7eba10a5f9b38b01ddee071d352ab1da4ab29b4f,computed
Gq_6OIJ,api_pocketgrid,data/api/v1/systems/Gq_6OIJ/pocketgrid.npz,yes,8678526,,pending_binary_or_large_file
Gq_6OIJ,chain_roles,data/chain_roles/Gq_6OIJ_chain_roles.json,yes,382,a925589b6549d8b9cbb14003103c501e4e81ca26245a24def626731456caaefc,computed
Gq_6OIJ,contacts,data/contacts/Gq_6OIJ_contacts.parquet,yes,56371,,pending_binary_or_large_file
Gq_7DFL,viz_structure,data/viz/Gq_7DFL/structure.pdb,yes,1568970,,pending_binary_or_large_file
Gq_7DFL,viz_trajectory,data/viz/Gq_7DFL/traj.xtc,yes,184377712,,pending_binary_or_large_file
Gq_7DFL,api_index,data/api/v1/systems/Gq_7DFL/index.json,yes,1329,6eb762efdddcf4fc4178117a9244d0ee6134893c207208b58bcf8f7ecb11284c,computed
Gq_7DFL,api_pockets,data/api/v1/systems/Gq_7DFL/pockets.json,yes,6576,4e1f714fe902a144c1de9f2c3fa3cd2d37b462f0cf6e2aba4f9d87f9c3271757,computed
Gq_7DFL,api_pockets_gpcrdb,data/api/v1/systems/Gq_7DFL/pockets_gpcrdb.json,yes,10188,2644a3b681a65a99f29c7b37120ac9bd3504147996f374da81f7678bf06e0804,computed
Gq_7DFL,api_gateways,data/api/v1/systems/Gq_7DFL/gateways.json,yes,8046,03dcdb92f9d0d96c53fce059efb910edf3a8d8a254c503ab2a87d52ea2ea6dbe,computed
Gq_7DFL,api_gprotein,data/api/v1/systems/Gq_7DFL/gprotein_metrics.json,yes,177587,1876ff1cf017d2330184ddba819ddd674ed7e4ee142311df26c0ed81e040af1b,computed
Gq_7DFL,api_pocketgrid,data/api/v1/systems/Gq_7DFL/pocketgrid.npz,yes,11592030,,pending_binary_or_large_file
Gq_7DFL,chain_roles,data/chain_roles/Gq_7DFL_chain_roles.json,yes,382,fef6cac7e44261b1a4ccc6d49c3e78613cfe2dafe8b97001289a3c1972ef6f99,computed
Gq_7DFL,contacts,data/contacts/Gq_7DFL_contacts.parquet,yes,58577,,pending_binary_or_large_file
Gq_7DWC,viz_structure,data/viz/Gq_7DWC/structure.pdb,yes,1129626,,pending_binary_or_large_file
Gq_7DWC,viz_trajectory,data/viz/Gq_7DWC/traj.xtc,yes,132754884,,pending_binary_or_large_file
Gq_7DWC,api_index,data/api/v1/systems/Gq_7DWC/index.json,yes,1303,80995daf4db3564551a23990c6b29dec4bfcc0601aae5291b065c1989845d864,computed
Gq_7DWC,api_pockets,data/api/v1/systems/Gq_7DWC/pockets.json,yes,9223,0b81cad6f0773a582c88010b2fd61772b99d280c3b11e2f523dba047c9a82ef6,computed
Gq_7DWC,api_pockets_gpcrdb,data/api/v1/systems/Gq_7DWC/pockets_gpcrdb.json,yes,13788,ea5860f41a22599187ce777f61a1bfe843661f63bc45701f70fe4ae7d6998631,computed
Gq_7DWC,api_gateways,data/api/v1/systems/Gq_7DWC/gateways.json,yes,8005,9189894dbe0240288488999da2f9f5e82a6cb9488852f6f056529a1a79bd0c4a,computed
Gq_7DWC,api_gprotein,data/api/v1/systems/Gq_7DWC/gprotein_metrics.json,yes,166035,40870c42fa67af323e491b4c0d5d3318c1858073dc8def0a38a0c1a98fd6ff5c,computed
Gq_7DWC,api_pocketgrid,data/api/v1/systems/Gq_7DWC/pocketgrid.npz,yes,5288190,,pending_binary_or_large_file
Gq_7DWC,chain_roles,data/chain_roles/Gq_7DWC_chain_roles.json,yes,559,faa3d674b61c5c3b8e40c20bf44197e0e4064e9dd2719aa8ee4208b963bf8dd2,computed
Gq_7DWC,contacts,data/contacts/Gq_7DWC_contacts.parquet,yes,39472,,pending_binary_or_large_file
Gq_7E9W,viz_structure,data/viz/Gq_7E9W/structure.pdb,yes,1425033,,pending_binary_or_large_file
Gq_7E9W,viz_trajectory,data/viz/Gq_7E9W/traj.xtc,yes,167265864,,pending_binary_or_large_file
Gq_7E9W,api_index,data/api/v1/systems/Gq_7E9W/index.json,yes,1222,148d5f30b0ff9a445c4a3ab0fa6b9bc7d0bcea6baafd79b295349dae50b73e23,computed
Gq_7E9W,api_pockets,data/api/v1/systems/Gq_7E9W/pockets.json,yes,9366,d00d01782261664ccca9b602e568a97ca389a6467cfe312efcdfaf27d53d5925,computed
Gq_7E9W,api_pockets_gpcrdb,data/api/v1/systems/Gq_7E9W/pockets_gpcrdb.json,no,,,missing
Gq_7E9W,api_gateways,data/api/v1/systems/Gq_7E9W/gateways.json,yes,8054,7fd7694cf9026a057cd42463cbb501106c8f5dd62b843a68f025c09d01caaf18,computed
Gq_7E9W,api_gprotein,data/api/v1/systems/Gq_7E9W/gprotein_metrics.json,yes,168152,e9c4e75f67750b967f49feca560f140f555e8b6e4c545c303b3682765d20c261,computed
Gq_7E9W,api_pocketgrid,data/api/v1/systems/Gq_7E9W/pocketgrid.npz,yes,10509630,,pending_binary_or_large_file
Gq_7E9W,chain_roles,data/chain_roles/Gq_7E9W_chain_roles.json,yes,652,8ef73b8afc39e48b77716130a0e8c8eb4be6b95748f38daac2d22bdeee389bc7,computed
Gq_7E9W,contacts,data/contacts/Gq_7E9W_contacts.parquet,yes,56169,,pending_binary_or_large_file
Gq_7EIB,viz_structure,data/viz/Gq_7EIB/structure.pdb,yes,1213200,,pending_binary_or_large_file
Gq_7EIB,viz_trajectory,data/viz/Gq_7EIB/traj.xtc,yes,142471112,,pending_binary_or_large_file
Gq_7EIB,api_index,data/api/v1/systems/Gq_7EIB/index.json,yes,1282,046a76b61155840bd85772f70642d8ebec9d416ff6314fd36869509a27006cac,computed
Gq_7EIB,api_pockets,data/api/v1/systems/Gq_7EIB/pockets.json,yes,7101,cac7bee8d4d06ed438e0f88e2cef4d7bec989edd18bc165399da5f6ee1aa8807,computed
Gq_7EIB,api_pockets_gpcrdb,data/api/v1/systems/Gq_7EIB/pockets_gpcrdb.json,yes,11270,a7052bcad29bf8019af6e6ee2136f8efde220e2e4df0a4e28d8246ccde364ca0,computed
Gq_7EIB,api_gateways,data/api/v1/systems/Gq_7EIB/gateways.json,yes,8046,67decea269a9bd973e8d6998fb3f9c0429a307faf82787b219ae66c1ce1576be,computed
Gq_7EIB,api_gprotein,data/api/v1/systems/Gq_7EIB/gprotein_metrics.json,yes,117255,bb7364bf5e9567949324c5d36c41b5045c5433c189b95e2eea8d0dc9ae9f08c3,computed
Gq_7EIB,api_pocketgrid,data/api/v1/systems/Gq_7EIB/pocketgrid.npz,yes,6039998,,pending_binary_or_large_file
Gq_7EIB,chain_roles,data/chain_roles/Gq_7EIB_chain_roles.json,yes,466,18a7aa7250815f1ac23b1f8b035d2f82b9008f7f0773108e379af61f01c6da3c,computed
Gq_7EIB,contacts,data/contacts/Gq_7EIB_contacts.parquet,yes,42124,,pending_binary_or_large_file
Gq_7EZM,viz_structure,data/viz/Gq_7EZM/structure.pdb,yes,1427139,,pending_binary_or_large_file
Gq_7EZM,viz_trajectory,data/viz/Gq_7EZM/traj.xtc,yes,167742856,,pending_binary_or_large_file
Gq_7EZM,api_index,data/api/v1/systems/Gq_7EZM/index.json,yes,1340,8e519c285462ab49fd4ffe496392c88fc2c767524d361ae76270a3dd4a5f12ca,computed
Gq_7EZM,api_pockets,data/api/v1/systems/Gq_7EZM/pockets.json,yes,6794,f70c32e6625e88e000a3c26e0815318e97b72b4ee654aba56a92bf1f32fdc699,computed
Gq_7EZM,api_pockets_gpcrdb,data/api/v1/systems/Gq_7EZM/pockets_gpcrdb.json,yes,10621,a40d261dfe43ec992df18b5c67f9253bd5f260ff3f6fa4b698e4a39b196ad4a9,computed
Gq_7EZM,api_gateways,data/api/v1/systems/Gq_7EZM/gateways.json,yes,8075,2d7c7d9dae0fa0ca96d6273e8c864c27b12359c03868d739a3b4d337e278e6d5,computed
Gq_7EZM,api_gprotein,data/api/v1/systems/Gq_7EZM/gprotein_metrics.json,yes,173977,46da894d68cd4c88d628146920088a4f86f4c7a02fa07e9bdc151477fdf008e5,computed
Gq_7EZM,api_pocketgrid,data/api/v1/systems/Gq_7EZM/pocketgrid.npz,yes,7970030,,pending_binary_or_large_file
Gq_7EZM,chain_roles,data/chain_roles/Gq_7EZM_chain_roles.json,yes,471,eee4e88cd9ad99f7061a67b3a048b2f7a95904aded30f3dcd2c2b5a8c8fabfe7,computed
Gq_7EZM,contacts,data/contacts/Gq_7EZM_contacts.parquet,yes,51008,,pending_binary_or_large_file
Gq_7F2O,viz_structure,data/viz/Gq_7F2O/structure.pdb,yes,1193193,,pending_binary_or_large_file
Gq_7F2O,viz_trajectory,data/viz/Gq_7F2O/traj.xtc,yes,140157320,,pending_binary_or_large_file
Gq_7F2O,api_index,data/api/v1/systems/Gq_7F2O/index.json,yes,1282,159c19117c17d729cc90a6ae5e83ea6e7a7387f7bcc7a0c9ad744ab877f30520,computed
Gq_7F2O,api_pockets,data/api/v1/systems/Gq_7F2O/pockets.json,yes,6001,dab7ab03085b8370108a9ed44d2eac39a78804a7e80a98f665372ea7763aa05d,computed
Gq_7F2O,api_pockets_gpcrdb,data/api/v1/systems/Gq_7F2O/pockets_gpcrdb.json,yes,9481,25657f435d3c0d829f7dd3b6bccacb02902d262eb7ce6c1504a7c83359bb2df4,computed
Gq_7F2O,api_gateways,data/api/v1/systems/Gq_7F2O/gateways.json,yes,8053,6e3fd8df618ba446ac22fc0728d9ac3c0d37429b00106c0c3aedfd1f6abc8c66,computed
Gq_7F2O,api_gprotein,data/api/v1/systems/Gq_7F2O/gprotein_metrics.json,yes,82377,4e4448099de04c53599c64a5ee44ca7c65bf66271f1428bce4176a4a3fbaa21c,computed
Gq_7F2O,api_pocketgrid,data/api/v1/systems/Gq_7F2O/pocketgrid.npz,yes,5792094,,pending_binary_or_large_file
Gq_7F2O,chain_roles,data/chain_roles/Gq_7F2O_chain_roles.json,yes,553,54db5ef8394c30050b1c7ffd76c2f7d921d8b725abf358288a203abd6934d521,computed
Gq_7F2O,contacts,data/contacts/Gq_7F2O_contacts.parquet,yes,42549,,pending_binary_or_large_file
Gq_7F6G,viz_structure,data/viz/Gq_7F6G/structure.pdb,yes,1419849,,pending_binary_or_large_file
Gq_7F6G,viz_trajectory,data/viz/Gq_7F6G/traj.xtc,yes,166326288,,pending_binary_or_large_file
Gq_7F6G,api_index,data/api/v1/systems/Gq_7F6G/index.json,yes,1373,917fb078baf55af78b69bf52dcd55d1241d09af85654f97272e2f731eeb95145,computed
Gq_7F6G,api_pockets,data/api/v1/systems/Gq_7F6G/pockets.json,yes,7708,7717a22f3da3c2b69e865b394454c1804ed9a05cde68ab8283651b5b4b122964,computed
Gq_7F6G,api_pockets_gpcrdb,data/api/v1/systems/Gq_7F6G/pockets_gpcrdb.json,yes,12303,bd7b69e8ed627c23c3c7c65d5019203279ea153d0f2e5f69e2429b7bb4ae0294,computed
Gq_7F6G,api_gateways,data/api/v1/systems/Gq_7F6G/gateways.json,yes,8070,e198e66d7d450ee3e8400c1b7cca33ada3b2e6ee4ccd1ecaa8bcb1777d1a24cd,computed
Gq_7F6G,api_gprotein,data/api/v1/systems/Gq_7F6G/gprotein_metrics.json,yes,177471,c2ff802d9e73596f730fe757b03695fa2fa1e81bcf6c7046617ccc5a2b7b9485,computed
Gq_7F6G,api_pocketgrid,data/api/v1/systems/Gq_7F6G/pocketgrid.npz,yes,6550430,,pending_binary_or_large_file
Gq_7F6G,chain_roles,data/chain_roles/Gq_7F6G_chain_roles.json,yes,471,110f8a0a3fdad7ef06d8a3a4c20fa9c02581cb2ae1166fddf57bf4dcd5c0d70b,computed
Gq_7F6G,contacts,data/contacts/Gq_7F6G_contacts.parquet,yes,48161,,pending_binary_or_large_file
Gq_7F8W,viz_structure,data/viz/Gq_7F8W/structure.pdb,yes,1389150,,pending_binary_or_large_file
Gq_7F8W,viz_trajectory,data/viz/Gq_7F8W/traj.xtc,yes,163317840,,pending_binary_or_large_file
Gq_7F8W,api_index,data/api/v1/systems/Gq_7F8W/index.json,yes,1340,1498192aa9ceb38ae9444bf1a4be9d174922e9a535f8d452560893af1d2313f6,computed
Gq_7F8W,api_pockets,data/api/v1/systems/Gq_7F8W/pockets.json,yes,5400,5671d75a7081546218c3a8c712fb9da5593dd113f3adb8f41923c1a32b2006c9,computed
Gq_7F8W,api_pockets_gpcrdb,data/api/v1/systems/Gq_7F8W/pockets_gpcrdb.json,yes,8240,4c4fe0e50af209f6f3a418b4101fdcef8c6ec5788dccce187f3837730b0133e9,computed
Gq_7F8W,api_gateways,data/api/v1/systems/Gq_7F8W/gateways.json,yes,8051,8595c642c1883f2ab71b459ebc64765e530a4803f1570e943b364f29b42ec625,computed
Gq_7F8W,api_gprotein,data/api/v1/systems/Gq_7F8W/gprotein_metrics.json,yes,177723,d3f49fb1de016248db6c7c5d0e7cf142cfe67532f11d54fe7b424312bad82f03,computed
Gq_7F8W,api_pocketgrid,data/api/v1/systems/Gq_7F8W/pocketgrid.npz,yes,7898526,,pending_binary_or_large_file
Gq_7F8W,chain_roles,data/chain_roles/Gq_7F8W_chain_roles.json,yes,468,4086b23a5f9fa48967df8010a0b060179fa6265933b2371b20ac388e72e27604,computed
Gq_7F8W,contacts,data/contacts/Gq_7F8W_contacts.parquet,yes,51058,,pending_binary_or_large_file
Gq_7F9Z,viz_structure,data/viz/Gq_7F9Z/structure.pdb,yes,1195299,,pending_binary_or_large_file
Gq_7F9Z,viz_trajectory,data/viz/Gq_7F9Z/traj.xtc,yes,140369084,,pending_binary_or_large_file
Gq_7F9Z,api_index,data/api/v1/systems/Gq_7F9Z/index.json,yes,1323,99ad749c6d77f5d58ed983ad11a4a0cdf4dee324e5244b4af952cc8b8c1ccf4a,computed
Gq_7F9Z,api_pockets,data/api/v1/systems/Gq_7F9Z/pockets.json,yes,7240,a92730d219b26a60d064329591629386bc33d4c6716378216ed02a5186616083,computed
Gq_7F9Z,api_pockets_gpcrdb,data/api/v1/systems/Gq_7F9Z/pockets_gpcrdb.json,yes,11596,87c9b4f2223eeef547f854a6d6a02a512a2960ed03cfd585a561cbfdc1f72215,computed
Gq_7F9Z,api_gateways,data/api/v1/systems/Gq_7F9Z/gateways.json,yes,8066,678630d03b7ea1b13a8aeb57d6ea19f26cc63457a6bde7cfbb9c66d6f0dea2c8,computed
Gq_7F9Z,api_gprotein,data/api/v1/systems/Gq_7F9Z/gprotein_metrics.json,yes,113375,e1abdae0903bdf8b93fcdd195dd1c3e7b58badedfabad167a67577a56016b54b,computed
Gq_7F9Z,api_pocketgrid,data/api/v1/systems/Gq_7F9Z/pocketgrid.npz,yes,5758430,,pending_binary_or_large_file
Gq_7F9Z,chain_roles,data/chain_roles/Gq_7F9Z_chain_roles.json,yes,467,649aef2f5dddb2f9a35a5722f1da4424e3b2b70c034d813c859518ff66b2499e,computed
Gq_7F9Z,contacts,data/contacts/Gq_7F9Z_contacts.parquet,yes,41968,,pending_binary_or_large_file
Gq_7P00,viz_structure,data/viz/Gq_7P00/structure.pdb,yes,1193031,,pending_binary_or_large_file
Gq_7P00,viz_trajectory,data/viz/Gq_7P00/traj.xtc,yes,139952836,,pending_binary_or_large_file
Gq_7P00,api_index,data/api/v1/systems/Gq_7P00/index.json,yes,1321,3001302556c5c1a9a096474575457ad2c8636ad3fb0bfcd4f16b94ede00cee49,computed
Gq_7P00,api_pockets,data/api/v1/systems/Gq_7P00/pockets.json,yes,6044,931635cb96eba0d862ff92d2b4e8dd64ac0a07245ca4da4d9175b75fe3573aba,computed
Gq_7P00,api_pockets_gpcrdb,data/api/v1/systems/Gq_7P00/pockets_gpcrdb.json,yes,9807,cb8046b002feb261848bdfdc9e5d612c0c2fb2c22f361d1a9faf79b635836774,computed
Gq_7P00,api_gateways,data/api/v1/systems/Gq_7P00/gateways.json,yes,8057,7952544ea347fe7171d7d43b9e484ae266792440786c8ec4baa238e4e5ed9da2,computed
Gq_7P00,api_gprotein,data/api/v1/systems/Gq_7P00/gprotein_metrics.json,yes,114087,08c6283a7b7a89ab4386ba8aa27dce8b726244765ecfb32beeb729ea3748d351,computed
Gq_7P00,api_pocketgrid,data/api/v1/systems/Gq_7P00/pocketgrid.npz,yes,5892942,,pending_binary_or_large_file
Gq_7P00,chain_roles,data/chain_roles/Gq_7P00_chain_roles.json,yes,467,b63347633b6dbe54fe4c3b0d79d676a24bd4dfd6465e71490927bd1b1b6b155e,computed
Gq_7P00,contacts,data/contacts/Gq_7P00_contacts.parquet,yes,41702,,pending_binary_or_large_file
Gq_7S8L,viz_structure,data/viz/Gq_7S8L/structure.pdb,yes,1122417,,pending_binary_or_large_file
Gq_7S8L,viz_trajectory,data/viz/Gq_7S8L/traj.xtc,yes,131837724,,pending_binary_or_large_file
Gq_7S8L,api_index,data/api/v1/systems/Gq_7S8L/index.json,yes,1309,ef1ef8b46afb3b9c3f0d4aab3e2416afccc424d069d7f12825d042c980f72f2a,computed
Gq_7S8L,api_pockets,data/api/v1/systems/Gq_7S8L/pockets.json,yes,6678,d9387931d76297df274f97fcb7d456d787dc072cec2d895faa342a1a6d00e604,computed
Gq_7S8L,api_pockets_gpcrdb,data/api/v1/systems/Gq_7S8L/pockets_gpcrdb.json,yes,10191,1695248892c291c2c6917c288439f055578d4ccb4b1d3fab8f85371405442947,computed
Gq_7S8L,api_gateways,data/api/v1/systems/Gq_7S8L/gateways.json,yes,8053,7d12195be5346f925c32f1d6b76f680d8b46f81415e7e7adc41e07fadca4ce25,computed
Gq_7S8L,api_gprotein,data/api/v1/systems/Gq_7S8L/gprotein_metrics.json,yes,23454,1f9aa255ce3f34cb1391d1b07eea9c4d824fda79e3c4fc4ad3b369973889fafc,computed
Gq_7S8L,api_pocketgrid,data/api/v1/systems/Gq_7S8L/pocketgrid.npz,yes,5782878,,pending_binary_or_large_file
Gq_7S8L,chain_roles,data/chain_roles/Gq_7S8L_chain_roles.json,yes,550,8882d51a4b1e8ea718a7a8bc4b84e37b17220b69247fb7e8e451a051e87b5123,computed
Gq_7S8L,contacts,data/contacts/Gq_7S8L_contacts.parquet,yes,38648,,pending_binary_or_large_file
Gq_7S8P,viz_structure,data/viz/Gq_7S8P/structure.pdb,yes,1322163,,pending_binary_or_large_file
Gq_7S8P,viz_trajectory,data/viz/Gq_7S8P/traj.xtc,yes,155035588,,pending_binary_or_large_file
Gq_7S8P,api_index,data/api/v1/systems/Gq_7S8P/index.json,yes,1393,631a6ec45936895b06499fc13086e855f894ee2166e7a21a5818e46c15c66224,computed
Gq_7S8P,api_pockets,data/api/v1/systems/Gq_7S8P/pockets.json,yes,7793,e304a4d766f1237c552cba1db6ac740d987c49c5cfa2c9e0225320b604ef3845,computed
Gq_7S8P,api_pockets_gpcrdb,data/api/v1/systems/Gq_7S8P/pockets_gpcrdb.json,yes,12855,0a2c2416c65eb8163803978d5d2464aad2c8bcad1c2fd046700cdee1df09ca49,computed
Gq_7S8P,api_gateways,data/api/v1/systems/Gq_7S8P/gateways.json,yes,8017,ca955f242907b00818e00ed4a57037771baf41d26766784cc9727da6145a562b,computed
Gq_7S8P,api_gprotein,data/api/v1/systems/Gq_7S8P/gprotein_metrics.json,yes,177243,8e274422f9d253b9846ed3b6bca9056492d8485a8c046bb1d641f2288a39c9aa,computed
Gq_7S8P,api_pocketgrid,data/api/v1/systems/Gq_7S8P/pocketgrid.npz,yes,5958462,,pending_binary_or_large_file
Gq_7S8P,chain_roles,data/chain_roles/Gq_7S8P_chain_roles.json,yes,382,161f25d6d3877df2d8bb01c853a39bd06d5ba130812d0cc31d14bef3076c51e6,computed
Gq_7S8P,contacts,data/contacts/Gq_7S8P_contacts.parquet,yes,44011,,pending_binary_or_large_file
Gq_7SR8,viz_structure,data/viz/Gq_7SR8/structure.pdb,yes,1234908,,pending_binary_or_large_file
Gq_7SR8,viz_trajectory,data/viz/Gq_7SR8/traj.xtc,yes,144851176,,pending_binary_or_large_file
Gq_7SR8,api_index,data/api/v1/systems/Gq_7SR8/index.json,yes,1432,77dbcf110dd931e6d4af2cb44476055a382b2de4db3253cd4357ae975965ff00,computed
Gq_7SR8,api_pockets,data/api/v1/systems/Gq_7SR8/pockets.json,yes,6363,cb854ef6a7c4575159843cd21f16aaf4dc331c9acca2689399b97b141a69490a,computed
Gq_7SR8,api_pockets_gpcrdb,data/api/v1/systems/Gq_7SR8/pockets_gpcrdb.json,yes,10231,39ed56242ef7e0124162fbdeeb109c81ce019ba0f57949883e98c78073b3cf1a,computed
Gq_7SR8,api_gateways,data/api/v1/systems/Gq_7SR8/gateways.json,yes,8029,bb557670c9a266a9b69342b2a245995e6df28f62660e1145161da6e0871d2617,computed
Gq_7SR8,api_gprotein,data/api/v1/systems/Gq_7SR8/gprotein_metrics.json,yes,112584,8c1ec86f41640563dc3c87ceaa8b43adca502850ebc9becbb5c639ce24d75e53,computed
Gq_7SR8,api_pocketgrid,data/api/v1/systems/Gq_7SR8/pocketgrid.npz,yes,7047678,,pending_binary_or_large_file
Gq_7SR8,chain_roles,data/chain_roles/Gq_7SR8_chain_roles.json,yes,404,ce0d5cb40fec8f7a627deba092d2e70509d6796f89ccef4dd4d3ec9434ddb676,computed
Gq_7SR8,contacts,data/contacts/Gq_7SR8_contacts.parquet,yes,43990,,pending_binary_or_large_file
Gq_7SRR,viz_structure,data/viz/Gq_7SRR/structure.pdb,yes,1232478,,pending_binary_or_large_file
Gq_7SRR,viz_trajectory,data/viz/Gq_7SRR/traj.xtc,yes,145126096,,pending_binary_or_large_file
Gq_7SRR,api_index,data/api/v1/systems/Gq_7SRR/index.json,yes,1355,6bc78dfe71a4e0dff8e6c25b146f8e84b85a85375c1f9a51ab6a950b377f2862,computed
Gq_7SRR,api_pockets,data/api/v1/systems/Gq_7SRR/pockets.json,yes,7402,5434076b0fda8ef176b9b5beb752af2436be1876500d80b88c09c7f26ea3eb2a,computed
Gq_7SRR,api_pockets_gpcrdb,data/api/v1/systems/Gq_7SRR/pockets_gpcrdb.json,yes,12121,e9529744269c6d8e10443918ad3c89118c4e961556b853be1c11126b77bf77ed,computed
Gq_7SRR,api_gateways,data/api/v1/systems/Gq_7SRR/gateways.json,yes,8011,eda40dfe8d88e4a6e8b73e1b46b23b051a6b3b96ba92225b8544e4b770abb32f,computed
Gq_7SRR,api_gprotein,data/api/v1/systems/Gq_7SRR/gprotein_metrics.json,yes,33812,12702c66eaa9a21210276616792feb5f3ef6ba852a1e06fa7dfc485df58d016d,computed
Gq_7SRR,api_pocketgrid,data/api/v1/systems/Gq_7SRR/pocketgrid.npz,yes,7693182,,pending_binary_or_large_file
Gq_7SRR,chain_roles,data/chain_roles/Gq_7SRR_chain_roles.json,yes,479,4bdd4faae34fea294ca2a9ea293d231d819915e851af3437b8c6fa06ab53fe24,computed
Gq_7SRR,contacts,data/contacts/Gq_7SRR_contacts.parquet,yes,44543,,pending_binary_or_large_file
Gq_7W3Z,viz_structure,data/viz/Gq_7W3Z/structure.pdb,yes,1364202,,pending_binary_or_large_file
Gq_7W3Z,viz_trajectory,data/viz/Gq_7W3Z/traj.xtc,yes,160000632,,pending_binary_or_large_file
Gq_7W3Z,api_index,data/api/v1/systems/Gq_7W3Z/index.json,yes,1334,b962dc26b3b6c98ed9d853f39fd4da08bbe8ad4cc7e3b6aabdded088f02b67ba,computed
Gq_7W3Z,api_pockets,data/api/v1/systems/Gq_7W3Z/pockets.json,yes,5729,52bb6c06789fd928610eea253bb7aec0b6163317dac700d9e87afd521269e11c,computed
Gq_7W3Z,api_pockets_gpcrdb,data/api/v1/systems/Gq_7W3Z/pockets_gpcrdb.json,yes,8682,96a4f2b16fe3e1459d5ac9b2b50a683da4c78c1bf8d6c3884267affeeeaa00a8,computed
Gq_7W3Z,api_gateways,data/api/v1/systems/Gq_7W3Z/gateways.json,yes,8062,870c6d625e57642bcaccf66d940cfaef9d093274298cbfd420bf2f9cdb5a982f,computed
Gq_7W3Z,api_gprotein,data/api/v1/systems/Gq_7W3Z/gprotein_metrics.json,yes,174164,505738c174c2441474cebc31f8210f793c1fa23faddc74e2855af57fbfd0c9bf,computed
Gq_7W3Z,api_pocketgrid,data/api/v1/systems/Gq_7W3Z/pocketgrid.npz,yes,6254670,,pending_binary_or_large_file
Gq_7W3Z,chain_roles,data/chain_roles/Gq_7W3Z_chain_roles.json,yes,470,6e7ccbced18736972b63e79437b6a222c7fe8639b946583c04d5af0961d5dad5,computed
Gq_7W3Z,contacts,data/contacts/Gq_7W3Z_contacts.parquet,yes,47064,,pending_binary_or_large_file
Gq_7W53,viz_structure,data/viz/Gq_7W53/structure.pdb,yes,1177560,,pending_binary_or_large_file
Gq_7W53,viz_trajectory,data/viz/Gq_7W53/traj.xtc,yes,138118748,,pending_binary_or_large_file
Gq_7W53,api_index,data/api/v1/systems/Gq_7W53/index.json,yes,1324,17bc5fedaf8fac4ffac78f032ca3e08f09a41eb906942947fcfba7787e8b911d,computed
Gq_7W53,api_pockets,data/api/v1/systems/Gq_7W53/pockets.json,yes,6093,baf5397b8d1e27e0d31d79a13646126ba0d679e9ef28ff35f6bba71e6fa189cb,computed
